Date,Close,대비,등락률,Open,High,Low,Volume,거래대금,시가총액,상장주식수,RSI,RSI_9,OBV,MA5,MA20,MA60,OBV_20
2024-02-19,1362,29,2.18,1336,1401,1297,212342,339980313,14865171445,9308185,14.68879668049793,14.228855721393032,6879785,1364.4,1838.95,1911.4666666666667,6864530.3
2024-02-20,1404,42,3.07,1362,1428,1343,204943,334381774,15321272510,9308185,18.31103678929766,18.031189083820664,7084728,1376.6,1807.45,1901.8166666666666,6902638.9
2024-02-21,1358,-46,-3.28,1403,1403,1348,136009,217763825,14818630520,9308185,15.314569536423846,20.329670329670336,6948719,1369.4,1773.85,1892.0333333333333,6938619.1
2024-02-22,1324,-34,-2.51,1358,1375,1305,137380,213529060,14446303120,9308185,15.934539190353135,29.27215189873418,6811339,1356.2,1738.15,1881.8333333333333,6963656.55
2024-02-23,1307,-17,-1.22,1316,1342,1298,97789,150459995,14269447605,9308185,16.171328671328666,53.93586005830904,6713550,1351.0,1697.95,1870.6333333333334,6974740.65
2024-02-26,1310,3,0.2,1319,1353,1307,113597,175725416,14297372160,9308185,16.39058413251962,44.169611307420496,6827147,1340.6,1659.85,1860.4833333333333,6994942.2
2024-02-27,1326,16,1.24,1310,1328,1233,117926,177046671,14474227675,9308185,17.863397548161117,36.29032258064516,6945073,1325.0,1615.5,1850.1,6955523.15
2024-02-28,1335,9,0.64,1326,1340,1313,48461,75236931,14567309525,9308185,21.53690596562184,39.130434782608695,6993534,1320.4,1574.15,1840.3,6925928.35
2024-02-29,1330,-5,-0.32,1361,1361,1301,50067,77727368,14520768600,9308185,31.231671554252202,49.25373134328358,6943467,1321.6,1530.85,1830.2,6886050.65
2024-03-04,1355,25,1.86,1407,1407,1344,122381,194913200,14790705965,9308185,59.35162094763092,48.2233502538071,7065848,1331.2,1492.85,1820.8666666666666,6857291.4
2024-03-05,1367,12,0.88,1355,1399,1335,85181,136198583,14921020555,9308185,53.42857142857143,38.92215568862275,7151029,1342.6,1457.15,1811.6666666666667,6837997.75
2024-03-06,1458,91,6.61,1493,1504,1395,361905,616490376,15907688165,9308185,58.20512820512821,73.58490566037736,7512934,1369.0,1426.0,1803.6333333333334,6836799.35
2024-03-07,1591,133,9.19,1458,1893,1458,3671174,7431583556,17369073210,9308185,69.36416184971098,92.92604501607717,11184108,1420.2,1402.55,1797.25,7021990.7
2024-03-08,1446,-145,-9.16,1595,1596,1384,538146,934814306,15777373575,9308185,59.30807248764416,65.83143507972665,10645962,1443.4,1379.95,1789.4333333333334,7192474.3
2024-03-11,1392,-54,-3.72,1449,1493,1356,159049,265817195,15190957920,9308185,52.37341772151899,58.36734693877551,10486913,1450.8,1370.25,1781.8666666666666,7376148.9
2024-03-12,1353,-39,-2.82,1378,1378,1326,75367,119311504,14762781410,9308185,45.94594594594595,52.631578947368425,10411546,1448.0,1373.9,1771.4333333333334,7683646.95
2024-03-13,1319,-34,-2.52,1353,1363,1313,95790,149054313,14390454010,9308185,46.839546191247976,48.51301115241636,10315756,1420.2,1372.7,1761.2166666666667,7870258.45
2024-03-14,1710,391,29.69,1319,1710,1281,2066885,3973276706,18662910925,9308185,69.81519507186859,70.56277056277057,12382641,1444.0,1388.5,1757.8,8138982.2
2024-03-15,1498,-212,-12.37,1665,1679,1450,1635724,2996828671,16354481045,9308185,58.16937553464499,56.43564356435643,10746917,1454.4,1393.9,1751.2166666666667,8335921.95
2024-03-18,1719,221,14.68,1525,1834,1515,3389677,6755350892,18755992775,9308185,64.74405191059842,63.333333333333336,14136594,1519.8,1413.2,1748.0333333333333,8709379.5
2024-03-19,1719,0,0.0,1701,1795,1613,705195,1400204633,18755992775,9308185,64.33260393873084,60.61838893409276,14136594,1593.0,1431.05,1745.1333333333334,9072219.95
2024-03-20,1714,-5,-0.25,1778,1778,1649,299430,598141331,18709451850,9308185,63.86247256766642,55.585831062670295,13837164,1672.0,1446.55,1742.7166666666667,9409841.75
2024-03-21,1647,-67,-3.93,1714,1719,1646,272928,533604512,17974105235,9308185,61.091672498250524,59.82404692082112,13564236,1659.4,1461.0,1736.6166666666666,9740617.6
2024-03-22,1664,17,1.04,1647,1695,1647,86032,167847788,18160268935,9308185,60.87262491203378,63.793103448275865,13650268,1692.6,1478.0,1732.65,10082564.05
2024-03-25,1723,59,3.54,1663,1757,1633,178358,352977471,18802533700,9308185,62.125340599455036,68.389662027833,13828626,1693.4,1498.8,1729.8833333333334,10438317.85
2024-03-26,1705,-18,-1.04,1723,1817,1684,235188,480002367,18607061815,9308185,58.85304659498208,69.4949494949495,13593438,1690.6,1518.55,1727.3166666666666,10776632.4
2024-03-27,1666,-39,-2.3,1761,1761,1666,94173,188206175,18178885305,9308185,52.882398155265186,46.55172413793104,13499265,1681.0,1535.55,1723.7333333333333,11104342.0
2024-03-28,1629,-37,-2.2,1678,1678,1626,85052,163550218,17778633350,9308185,57.66974015088014,64.14686825053997,13414213,1677.4,1550.25,1719.1166666666666,11425375.95
2024-03-29,1667,38,2.36,1643,1692,1613,59657,115349822,18197501675,9308185,61.6822429906542,40.714285714285715,13473870,1678.0,1567.1,1714.85,11751896.1
2024-04-01,1662,-5,-0.31,1661,1696,1620,65699,128454813,18141652565,9308185,63.517060367454064,39.99999999999999,13408171,1665.8,1582.45,1710.4333333333334,12069012.25
2024-04-02,1680,18,1.08,1662,1695,1642,48414,94315178,18337124450,9308185,66.01597160603372,44.29530201342282,13456585,1660.8,1598.1,1706.1666666666667,12384290.05
2024-04-03,1638,-42,-2.54,1638,1672,1631,69866,134389843,17871715200,9308185,45.37275064267352,48.35164835164835,13386719,1655.2,1607.1,1701.8333333333333,12677979.3
2024-04-04,1628,-10,-0.57,1622,1671,1622,26947,51640195,17769325165,9308185,61.28472222222223,43.23308270676692,13359772,1655.0,1608.95,1697.1333333333334,12786762.5
2024-04-05,1412,-216,-13.31,1628,1660,1387,252608,441679635,15405046175,9308185,23.117338003502624,13.238770685579198,13107164,1604.0,1607.25,1688.6833333333334,12909822.6
2024-04-08,1492,80,5.68,1382,1662,1368,454967,804832482,16280015565,9308185,32.5652841781874,28.04123711340206,13562131,1570.0,1612.25,1681.1333333333334,13063583.5
2024-04-09,1540,48,3.26,1508,1609,1478,61997,109039004,16810582110,9308185,37.46397694524496,37.24696356275304,13624128,1542.0,1621.6,1671.2666666666667,13224212.6
2024-04-11,1552,12,0.78,1540,1603,1539,52156,95566928,16940896700,9308185,42.56651017214397,41.791044776119406,13676284,1524.8,1633.25,1661.6666666666667,13392239.0
2024-04-12,1606,54,3.46,1552,1659,1552,54484,103170387,17527312355,9308185,45.710059171597635,43.71134020618557,13730768,1520.4,1628.05,1654.1,13459645.35
2024-04-15,1632,26,1.65,1607,1697,1589,105250,200848193,17815866090,9308185,42.92379471228616,47.03557312252964,13836018,1564.4,1634.75,1645.4833333333333,13614100.4
2024-04-16,1710,78,4.75,1632,1783,1549,303042,601101711,18662910925,9308185,50.35561877667141,52.650176678445234,14139060,1608.0,1634.3,1639.5166666666667,13614223.7
2024-04-17,2222,512,29.93,1710,2222,1710,3263308,7823458645,24247821925,9308185,73.63945578231292,78.18532818532819,17402368,1744.4,1659.45,1643.15,13777512.4
2024-04-18,2090,-132,-5.95,2205,2286,2021,3261856,8135709210,22805053250,9308185,68.13532651455546,69.94818652849742,14140512,1852.0,1678.25,1644.0833333333333,13792679.8
2024-04-19,1953,-137,-6.53,2090,2111,1915,557345,1311138235,21315743650,9308185,60.43795620437957,75.06950880444856,13583167,1921.4,1693.55,1642.8,13793626.35
2024-04-22,1834,-119,-6.11,1979,2166,1817,1027887,2416341450,20012597750,9308185,55.795148247978446,65.29516994633273,12555280,1961.8,1702.05,1639.4,13738876.95
2024-04-23,1898,64,3.49,1864,2090,1842,1437187,3294170935,20710711625,9308185,57.12418300653595,65.78483245149911,13992467,1999.4,1710.8,1635.85,13747069.0
2024-04-24,1970,72,3.82,1915,2090,1876,633202,1451325760,21501907350,9308185,60.64102564102564,67.50418760469012,14625669,1949.0,1724.05,1634.15,13798680.55
2024-04-25,2017,47,2.38,1970,2081,1932,298199,701622960,22013857525,9308185,62.179085785848464,67.31255265374895,14923868,1934.4,1741.6,1630.8833333333334,13869910.7
2024-04-26,1932,-85,-4.23,2017,2017,1885,118985,269452515,21083039025,9308185,67.73533424283765,62.03852327447833,14804883,1930.2,1756.75,1627.05,13939444.2
